,cash,dates
152,9522.682882155377,2014-08-21
153,9522.682882155377,2014-08-22
154,9522.682882155377,2014-08-25
155,9522.682882155377,2014-08-26
156,9522.682882155377,2014-08-27
157,9522.682882155377,2014-08-28
158,9522.682882155377,2014-08-29
159,9476.740565462605,2014-09-02
160,9476.740565462605,2014-09-03
161,9476.740565462605,2014-09-04
162,9476.740565462605,2014-09-05
163,9476.740565462605,2014-09-08
164,9476.740565462605,2014-09-09
165,9476.740565462605,2014-09-10
166,9476.740565462605,2014-09-11
167,9476.740565462605,2014-09-12
168,9476.740565462605,2014-09-15
169,9433.242317764338,2014-09-16
170,9433.242317764338,2014-09-17
171,9433.242317764338,2014-09-18
172,9433.242317764338,2014-09-19
173,9433.242317764338,2014-09-22
174,9433.242317764338,2014-09-23
175,9433.242317764338,2014-09-24
176,9433.242317764338,2014-09-25
177,9433.242317764338,2014-09-26
178,9433.242317764338,2014-09-29
179,9405.476036937705,2014-09-30
180,9405.476036937705,2014-10-01
181,9405.476036937705,2014-10-02
182,9405.476036937705,2014-10-03
183,9405.476036937705,2014-10-06
184,9405.476036937705,2014-10-07
185,9405.476036937705,2014-10-08
186,9405.476036937705,2014-10-09
187,9405.476036937705,2014-10-10
188,9405.476036937705,2014-10-13
189,9480.875034530536,2014-10-14
190,9480.875034530536,2014-10-15
191,9480.875034530536,2014-10-16
192,9480.875034530536,2014-10-17
193,9480.875034530536,2014-10-20
194,9480.875034530536,2014-10-21
195,9480.875034530536,2014-10-22
196,9480.875034530536,2014-10-23
197,9480.875034530536,2014-10-24
198,9480.875034530536,2014-10-27
199,9442.876478605585,2014-10-28
200,9442.876478605585,2014-10-29
201,9442.876478605585,2014-10-30
202,9442.876478605585,2014-10-31
203,9442.876478605585,2014-11-03
204,9442.876478605585,2014-11-04
205,9442.876478605585,2014-11-05
206,9442.876478605585,2014-11-06
207,9442.876478605585,2014-11-07
208,9442.876478605585,2014-11-10
209,9341.62825837608,2014-11-11
210,9341.62825837608,2014-11-12
211,9341.62825837608,2014-11-13
212,9341.62825837608,2014-11-14
213,9341.62825837608,2014-11-17
214,9341.62825837608,2014-11-18
215,9341.62825837608,2014-11-19
216,9341.62825837608,2014-11-20
217,9341.62825837608,2014-11-21
218,9341.62825837608,2014-11-24
219,9210.205904174392,2014-11-25
220,9210.205904174392,2014-11-26
221,9210.205904174392,2014-11-28
222,9210.205904174392,2014-12-01
223,9210.205904174392,2014-12-02
224,9210.205904174392,2014-12-03
225,9210.205904174392,2014-12-04
226,9210.205904174392,2014-12-05
227,9210.205904174392,2014-12-08
228,9496.514797570155,2014-12-09
229,9496.514797570155,2014-12-10
230,9496.514797570155,2014-12-11
231,9496.514797570155,2014-12-12
232,9496.514797570155,2014-12-15
233,9496.514797570155,2014-12-16
234,9496.514797570155,2014-12-17
235,9496.514797570155,2014-12-18
236,9496.514797570155,2014-12-19
237,9496.514797570155,2014-12-22
238,9236.273162033587,2014-12-23
239,9236.273162033587,2014-12-24
240,9236.273162033587,2014-12-26
241,9236.273162033587,2014-12-29
242,9236.273162033587,2014-12-30
243,9236.273162033587,2014-12-31
244,9236.273162033587,2015-01-02
245,9236.273162033587,2015-01-05
246,9587.13568520394,2015-01-06
247,9587.13568520394,2015-01-07
248,9587.13568520394,2015-01-08
249,9587.13568520394,2015-01-09
250,9587.13568520394,2015-01-12
251,9587.13568520394,2015-01-13
252,9587.13568520394,2015-01-14
253,9587.13568520394,2015-01-15
254,9587.13568520394,2015-01-16
255,9660.277066833407,2015-01-20
256,9660.277066833407,2015-01-21
257,9660.277066833407,2015-01-22
258,9660.277066833407,2015-01-23
259,9660.277066833407,2015-01-26
260,9660.277066833407,2015-01-27
261,9660.277066833407,2015-01-28
262,9660.277066833407,2015-01-29
263,9660.277066833407,2015-01-30
264,9660.277066833407,2015-02-02
265,9346.332727290126,2015-02-03
266,9346.332727290126,2015-02-04
267,9346.332727290126,2015-02-05
268,9346.332727290126,2015-02-06
269,9346.332727290126,2015-02-09
270,9346.332727290126,2015-02-10
271,9346.332727290126,2015-02-11
272,9346.332727290126,2015-02-12
273,9346.332727290126,2015-02-13
274,9610.634187272752,2015-02-17
275,9610.634187272752,2015-02-18
276,9610.634187272752,2015-02-19
277,9610.634187272752,2015-02-20
278,9610.634187272752,2015-02-23
279,9610.634187272752,2015-02-24
280,9610.634187272752,2015-02-25
281,9610.634187272752,2015-02-26
282,9610.634187272752,2015-02-27
283,9610.634187272752,2015-03-02
284,9565.238845046246,2015-03-03
285,9565.238845046246,2015-03-03
286,9777.560433126633,2015-03-04
287,9777.560433126633,2015-03-05
288,9777.560433126633,2015-03-06
289,9777.560433126633,2015-03-09
290,9777.560433126633,2015-03-10
291,9777.560433126633,2015-03-11
292,9777.560433126633,2015-03-12
293,9777.560433126633,2015-03-13
294,9777.560433126633,2015-03-16
295,9777.560433126633,2015-03-17
296,9339.499814961839,2015-03-18
297,9339.499814961839,2015-03-19
298,9339.499814961839,2015-03-20
299,9339.499814961839,2015-03-23
300,9339.499814961839,2015-03-24
301,9339.499814961839,2015-03-25
302,9339.499814961839,2015-03-26
303,9339.499814961839,2015-03-27
304,9339.499814961839,2015-03-30
305,9339.499814961839,2015-03-31
306,9590.932292878346,2015-04-01
307,9590.932292878346,2015-04-01
308,9375.526594142912,2015-04-02
309,9375.526594142912,2015-04-06
310,9375.526594142912,2015-04-07
311,9375.526594142912,2015-04-08
312,9375.526594142912,2015-04-09
313,9375.526594142912,2015-04-10
314,9375.526594142912,2015-04-13
315,9375.526594142912,2015-04-14
316,9375.526594142912,2015-04-15
317,9327.922484896008,2015-04-16
318,9327.922484896008,2015-04-17
319,9327.922484896008,2015-04-20
320,9327.922484896008,2015-04-21
321,9327.922484896008,2015-04-22
322,9327.922484896008,2015-04-23
323,9327.922484896008,2015-04-24
324,9327.922484896008,2015-04-27
325,9327.922484896008,2015-04-28
326,9327.922484896008,2015-04-29
327,9521.716885924014,2015-04-30
328,9521.716885924014,2015-04-30
329,9302.336861873498,2015-05-01
330,9302.336861873498,2015-05-04
331,9302.336861873498,2015-05-05
332,9302.336861873498,2015-05-06
333,9302.336861873498,2015-05-07
334,9302.336861873498,2015-05-08
335,9302.336861873498,2015-05-11
336,9302.336861873498,2015-05-12
337,9302.336861873498,2015-05-13
338,9302.336861873498,2015-05-14
339,9279.69407291484,2015-05-15
340,9279.69407291484,2015-05-18
341,9279.69407291484,2015-05-19
342,9279.69407291484,2015-05-20
343,9279.69407291484,2015-05-21
344,9279.69407291484,2015-05-22
345,9279.69407291484,2015-05-26
346,9279.69407291484,2015-05-27
347,9279.69407291484,2015-05-28
348,9702.170743612496,2015-05-29
349,9702.170743612496,2015-06-01
350,9702.170743612496,2015-06-02
351,9702.170743612496,2015-06-03
352,9702.170743612496,2015-06-04
353,9702.170743612496,2015-06-05
354,9702.170743612496,2015-06-08
355,9702.170743612496,2015-06-09
356,9702.170743612496,2015-06-10
357,9702.170743612496,2015-06-11
358,9682.819609541528,2015-06-12
359,9682.819609541528,2015-06-15
360,9682.819609541528,2015-06-16
361,9682.819609541528,2015-06-17
362,9682.819609541528,2015-06-18
363,9682.819609541528,2015-06-19
364,9682.819609541528,2015-06-22
365,9682.819609541528,2015-06-23
366,9682.819609541528,2015-06-24
367,9682.819609541528,2015-06-25
368,9238.421717428891,2015-06-26
369,9238.421717428891,2015-06-29
370,9238.421717428891,2015-06-30
371,9238.421717428891,2015-07-01
372,9238.421717428891,2015-07-02
373,9238.421717428891,2015-07-06
374,9238.421717428891,2015-07-07
375,9238.421717428891,2015-07-08
376,9238.421717428891,2015-07-09
377,9365.927814836634,2015-07-10
378,9365.927814836634,2015-07-13
379,9365.927814836634,2015-07-14
380,9365.927814836634,2015-07-15
381,9365.927814836634,2015-07-16
382,9365.927814836634,2015-07-17
383,9365.927814836634,2015-07-20
384,9365.927814836634,2015-07-21
385,9365.927814836634,2015-07-22
386,9365.927814836634,2015-07-23
387,9815.5969565599,2015-07-24
388,9815.5969565599,2015-07-27
389,9815.5969565599,2015-07-28
390,9815.5969565599,2015-07-29
391,9815.5969565599,2015-07-30
392,9815.5969565599,2015-07-31
393,9815.5969565599,2015-08-03
394,9815.5969565599,2015-08-04
395,9815.5969565599,2015-08-05
396,9815.5969565599,2015-08-06
397,9349.555018408577,2015-08-07
398,9349.555018408577,2015-08-10
399,9349.555018408577,2015-08-11
400,9349.555018408577,2015-08-12
401,9349.555018408577,2015-08-13
402,9349.555018408577,2015-08-14
403,9349.555018408577,2015-08-17
404,9349.555018408577,2015-08-18
405,9349.555018408577,2015-08-19
406,9349.555018408577,2015-08-20
407,9690.190795844084,2015-08-21
408,9690.190795844084,2015-08-21
409,9690.190795844084,2015-08-24
410,9690.190795844084,2015-08-25
411,9487.008387121423,2015-08-26
412,9487.008387121423,2015-08-27
413,9487.008387121423,2015-08-28
414,9487.008387121423,2015-08-31
415,9487.008387121423,2015-09-01
416,9487.008387121423,2015-09-02
417,9487.008387121423,2015-09-03
418,9487.008387121423,2015-09-04
419,9487.008387121423,2015-09-08
420,9483.010262546202,2015-09-09
421,9483.010262546202,2015-09-10
422,9483.010262546202,2015-09-11
423,9483.010262546202,2015-09-14
424,9483.010262546202,2015-09-15
425,9483.010262546202,2015-09-16
426,9483.010262546202,2015-09-17
427,9483.010262546202,2015-09-18
428,9483.010262546202,2015-09-21
429,9483.010262546202,2015-09-22
430,9878.888048255363,2015-09-23
431,9878.888048255363,2015-09-24
432,9878.888048255363,2015-09-25
433,9878.888048255363,2015-09-28
434,9878.888048255363,2015-09-29
435,9878.888048255363,2015-09-30
436,9878.888048255363,2015-10-01
437,9878.888048255363,2015-10-02
438,9878.888048255363,2015-10-05
439,9878.888048255363,2015-10-06
440,9518.250157469161,2015-10-07
441,9518.250157469161,2015-10-08
442,9518.250157469161,2015-10-09
443,9518.250157469161,2015-10-12
444,9518.250157469161,2015-10-13
445,9518.250157469161,2015-10-14
446,9518.250157469161,2015-10-15
447,9518.250157469161,2015-10-16
448,9518.250157469161,2015-10-19
449,9518.250157469161,2015-10-20
450,9844.056429846127,2015-10-21
451,9844.056429846127,2015-10-22
452,9844.056429846127,2015-10-23
453,9844.056429846127,2015-10-26
454,9844.056429846127,2015-10-27
455,9844.056429846127,2015-10-28
456,9844.056429846127,2015-10-29
457,9844.056429846127,2015-10-30
458,9844.056429846127,2015-11-02
459,9844.056429846127,2015-11-03
460,9582.392656476864,2015-11-04
461,9582.392656476864,2015-11-05
462,9582.392656476864,2015-11-06
463,9582.392656476864,2015-11-09
464,9582.392656476864,2015-11-10
465,9582.392656476864,2015-11-11
466,9582.392656476864,2015-11-12
467,9582.392656476864,2015-11-13
468,9582.392656476864,2015-11-16
469,9582.392656476864,2015-11-17
470,9568.653314261232,2015-11-18
471,9568.653314261232,2015-11-19
472,9568.653314261232,2015-11-20
473,9568.653314261232,2015-11-23
474,9568.653314261232,2015-11-24
475,9568.653314261232,2015-11-25
476,9568.653314261232,2015-11-27
477,9568.653314261232,2015-11-30
478,9568.653314261232,2015-12-01
479,9415.131903834608,2015-12-02
480,13456.646003834609,2015-12-03
481,13456.646003834609,2015-12-04
482,13456.646003834609,2015-12-07
483,13456.646003834609,2015-12-08
484,13456.646003834609,2015-12-09
485,13456.646003834609,2015-12-10
486,13456.646003834609,2015-12-11
487,13456.646003834609,2015-12-14
488,13456.646003834609,2015-12-15
489,13456.646003834609,2015-12-16
490,13458.23141570739,2015-12-17
491,13458.23141570739,2015-12-18
492,13458.23141570739,2015-12-21
493,13458.23141570739,2015-12-22
494,13458.23141570739,2015-12-23
495,13458.23141570739,2015-12-24
496,13458.23141570739,2015-12-28
497,13458.23141570739,2015-12-29
498,13458.23141570739,2015-12-30
499,13252.000670707392,2015-12-31
500,13252.000670707392,2015-12-31
501,13042.288870690785,2016-01-04
502,13042.288870690785,2016-01-05
503,13042.288870690785,2016-01-06
504,13042.288870690785,2016-01-07
505,13042.288870690785,2016-01-08
506,13042.288870690785,2016-01-11
507,13042.288870690785,2016-01-12
508,13042.288870690785,2016-01-13
509,13042.288870690785,2016-01-14
510,13042.288870690785,2016-01-15
511,13566.033199858632,2016-01-19
512,13566.033199858632,2016-01-20
513,13566.033199858632,2016-01-21
514,13566.033199858632,2016-01-22
515,13566.033199858632,2016-01-25
516,13566.033199858632,2016-01-26
517,13566.033199858632,2016-01-27
518,13566.033199858632,2016-01-28
519,13566.033199858632,2016-01-29
520,13566.033199858632,2016-02-01
521,13051.040831800063,2016-02-02
522,13051.040831800063,2016-02-03
523,13051.040831800063,2016-02-04
524,13051.040831800063,2016-02-05
525,13051.040831800063,2016-02-08
526,13051.040831800063,2016-02-09
527,13051.040831800063,2016-02-10
528,13051.040831800063,2016-02-11
529,13051.040831800063,2016-02-12
530,13170.348038027667,2016-02-16
531,13170.348038027667,2016-02-17
532,13170.348038027667,2016-02-18
533,13170.348038027667,2016-02-19
534,13170.348038027667,2016-02-22
535,13170.348038027667,2016-02-23
536,13170.348038027667,2016-02-24
537,13170.348038027667,2016-02-25
538,13170.348038027667,2016-02-26
539,13170.348038027667,2016-02-29
540,13203.446800398206,2016-03-01
541,13203.446800398206,2016-03-02
542,13203.446800398206,2016-03-03
543,13203.446800398206,2016-03-04
544,13203.446800398206,2016-03-07
545,13203.446800398206,2016-03-08
546,13203.446800398206,2016-03-09
547,13203.446800398206,2016-03-10
548,13203.446800398206,2016-03-11
549,13203.446800398206,2016-03-14
550,13193.29957234801,2016-03-15
551,13193.29957234801,2016-03-16
552,13193.29957234801,2016-03-17
553,13193.29957234801,2016-03-18
554,13193.29957234801,2016-03-21
555,13193.29957234801,2016-03-22
556,13193.29957234801,2016-03-23
557,13193.29957234801,2016-03-24
558,13193.29957234801,2016-03-28
559,13166.248278624045,2016-03-29
560,13166.248278624045,2016-03-30
561,13166.248278624045,2016-03-31
562,13166.248278624045,2016-04-01
563,13166.248278624045,2016-04-04
564,13166.248278624045,2016-04-05
565,13166.248278624045,2016-04-06
566,13166.248278624045,2016-04-07
567,13166.248278624045,2016-04-08
568,13166.248278624045,2016-04-11
569,13105.889343079714,2016-04-12
570,13105.889343079714,2016-04-13
571,13105.889343079714,2016-04-14
572,13105.889343079714,2016-04-15
573,13105.889343079714,2016-04-18
574,13105.889343079714,2016-04-19
575,13105.889343079714,2016-04-20
576,13105.889343079714,2016-04-21
577,13105.889343079714,2016-04-22
578,13105.889343079714,2016-04-25
579,13040.509472100191,2016-04-26
580,13040.509472100191,2016-04-27
581,13040.509472100191,2016-04-28
582,13040.509472100191,2016-04-29
583,13040.509472100191,2016-05-02
584,13040.509472100191,2016-05-03
585,13040.509472100191,2016-05-04
586,13040.509472100191,2016-05-05
587,13040.509472100191,2016-05-06
588,13040.509472100191,2016-05-09
589,12957.956223247545,2016-05-10
590,12957.956223247545,2016-05-11
591,12957.956223247545,2016-05-12
592,12957.956223247545,2016-05-13
593,12957.956223247545,2016-05-16
594,12957.956223247545,2016-05-17
595,12957.956223247545,2016-05-18
596,12957.956223247545,2016-05-19
597,12957.956223247545,2016-05-20
598,12957.956223247545,2016-05-23
599,12996.657342617536,2016-05-24
600,12996.657342617536,2016-05-25
601,12996.657342617536,2016-05-26
602,12996.657342617536,2016-05-27
603,12996.657342617536,2016-05-31
604,12996.657342617536,2016-06-01
605,12996.657342617536,2016-06-02
606,12996.657342617536,2016-06-03
607,12996.657342617536,2016-06-06
608,13291.987661557972,2016-06-07
609,13291.987661557972,2016-06-08
610,13291.987661557972,2016-06-09
611,13291.987661557972,2016-06-10
612,13291.987661557972,2016-06-13
613,13291.987661557972,2016-06-14
614,13291.987661557972,2016-06-15
615,13291.987661557972,2016-06-16
616,13291.987661557972,2016-06-17
617,13291.987661557972,2016-06-20
618,12952.798752889872,2016-06-21
619,12952.798752889872,2016-06-22
620,12952.798752889872,2016-06-23
621,12952.798752889872,2016-06-24
622,12952.798752889872,2016-06-27
623,12952.798752889872,2016-06-28
624,12952.798752889872,2016-06-29
625,12952.798752889872,2016-06-30
626,12952.798752889872,2016-07-01
627,12868.272783243687,2016-07-05
628,12868.272783243687,2016-07-06
629,12868.272783243687,2016-07-07
630,12868.272783243687,2016-07-08
631,12868.272783243687,2016-07-11
632,12868.272783243687,2016-07-12
633,12868.272783243687,2016-07-13
634,12868.272783243687,2016-07-14
635,12868.272783243687,2016-07-15
636,12868.272783243687,2016-07-18
637,12739.6764911082,2016-07-19
638,12739.6764911082,2016-07-20
639,12739.6764911082,2016-07-21
640,12739.6764911082,2016-07-22
641,12739.6764911082,2016-07-25
642,12739.6764911082,2016-07-26
643,12739.6764911082,2016-07-27
644,12739.6764911082,2016-07-28
645,12739.6764911082,2016-07-29
646,12739.6764911082,2016-08-01
647,12797.471132761706,2016-08-02
648,12797.471132761706,2016-08-02
649,13008.602294768922,2016-08-03
650,13008.602294768922,2016-08-04
651,13008.602294768922,2016-08-05
652,13008.602294768922,2016-08-08
653,13008.602294768922,2016-08-09
654,13008.602294768922,2016-08-10
655,13008.602294768922,2016-08-11
656,13008.602294768922,2016-08-12
657,13008.602294768922,2016-08-15
658,13008.602294768922,2016-08-16
659,12648.970337684428,2016-08-17
660,12648.970337684428,2016-08-18
661,12648.970337684428,2016-08-19
662,12648.970337684428,2016-08-22
663,12648.970337684428,2016-08-23
664,12648.970337684428,2016-08-24
665,12648.970337684428,2016-08-25
666,12648.970337684428,2016-08-26
667,12648.970337684428,2016-08-29
668,12648.970337684428,2016-08-30
669,12707.204885924712,2016-08-31
670,12707.204885924712,2016-09-01
671,12707.204885924712,2016-09-02
672,12707.204885924712,2016-09-06
673,12707.204885924712,2016-09-07
674,12707.204885924712,2016-09-08
675,12707.204885924712,2016-09-09
676,12707.204885924712,2016-09-12
677,12707.204885924712,2016-09-13
678,13163.875547784555,2016-09-14
679,13163.875547784555,2016-09-15
680,13163.875547784555,2016-09-16
681,13163.875547784555,2016-09-19
682,13163.875547784555,2016-09-20
683,13163.875547784555,2016-09-21
684,13163.875547784555,2016-09-22
685,13163.875547784555,2016-09-23
686,13163.875547784555,2016-09-26
687,13163.875547784555,2016-09-27
688,13174.728492447026,2016-09-28
689,13174.728492447026,2016-09-29
690,13174.728492447026,2016-09-30
691,13174.728492447026,2016-10-03
692,13174.728492447026,2016-10-04
693,13174.728492447026,2016-10-05
694,13174.728492447026,2016-10-06
695,13174.728492447026,2016-10-07
696,13174.728492447026,2016-10-10
697,13174.728492447026,2016-10-11
698,13141.818546773668,2016-10-12
699,13141.818546773668,2016-10-13
700,13141.818546773668,2016-10-14
701,13141.818546773668,2016-10-17
702,13141.818546773668,2016-10-18
703,13141.818546773668,2016-10-19
704,13141.818546773668,2016-10-20
705,13141.818546773668,2016-10-21
706,13141.818546773668,2016-10-24
707,13141.818546773668,2016-10-25
708,13117.120623687755,2016-10-26
709,13117.120623687755,2016-10-27
710,13117.120623687755,2016-10-28
711,13117.120623687755,2016-10-31
712,13117.120623687755,2016-11-01
713,13117.120623687755,2016-11-02
714,13117.120623687755,2016-11-03
715,13117.120623687755,2016-11-04
716,13117.120623687755,2016-11-07
717,13117.120623687755,2016-11-08
718,12790.300641157022,2016-11-09
719,12790.300641157022,2016-11-10
720,12790.300641157022,2016-11-11
721,12790.300641157022,2016-11-14
722,12790.300641157022,2016-11-15
723,12790.300641157022,2016-11-16
724,12790.300641157022,2016-11-17
725,12790.300641157022,2016-11-18
726,12790.300641157022,2016-11-21
727,12790.300641157022,2016-11-22
728,12730.577035864526,2016-11-23
729,12730.577035864526,2016-11-25
730,12730.577035864526,2016-11-28
731,12730.577035864526,2016-11-29
732,12730.577035864526,2016-11-30
733,12730.577035864526,2016-12-01
734,12730.577035864526,2016-12-02
735,12730.577035864526,2016-12-05
736,12730.577035864526,2016-12-06
737,13092.185494214917,2016-12-07
738,13092.185494214917,2016-12-08
739,13092.185494214917,2016-12-09
740,13092.185494214917,2016-12-12
741,13092.185494214917,2016-12-13
742,13092.185494214917,2016-12-14
743,13092.185494214917,2016-12-15
744,13092.185494214917,2016-12-16
745,13092.185494214917,2016-12-19
746,13092.185494214917,2016-12-20
747,12916.012047151587,2016-12-21
748,12916.012047151587,2016-12-22
749,12916.012047151587,2016-12-23
750,12916.012047151587,2016-12-27
751,12916.012047151587,2016-12-28
752,12916.012047151587,2016-12-29
753,12916.012047151587,2016-12-30
754,12916.012047151587,2017-01-03
755,13250.672977788861,2017-01-04
756,13250.672977788861,2017-01-05
757,13250.672977788861,2017-01-06
758,13250.672977788861,2017-01-09
759,13250.672977788861,2017-01-10
760,13250.672977788861,2017-01-11
761,13250.672977788861,2017-01-12
762,13250.672977788861,2017-01-13
763,13250.672977788861,2017-01-17
764,12905.90336859558,2017-01-18
765,12905.90336859558,2017-01-19
766,12905.90336859558,2017-01-20
767,12905.90336859558,2017-01-23
768,12905.90336859558,2017-01-24
769,12905.90336859558,2017-01-25
770,12905.90336859558,2017-01-26
771,12905.90336859558,2017-01-27
772,12905.90336859558,2017-01-30
773,12905.90336859558,2017-01-31
774,12764.487355971623,2017-02-01
775,12764.487355971623,2017-02-02
776,12764.487355971623,2017-02-03
777,12764.487355971623,2017-02-06
778,12764.487355971623,2017-02-07
779,12764.487355971623,2017-02-08
780,12764.487355971623,2017-02-09
781,12764.487355971623,2017-02-10
782,12764.487355971623,2017-02-13
783,12764.487355971623,2017-02-14
784,12547.41077706799,2017-02-15
785,12547.41077706799,2017-02-16
786,12547.41077706799,2017-02-17
787,12547.41077706799,2017-02-21
788,12547.41077706799,2017-02-22
789,12547.41077706799,2017-02-23
790,12547.41077706799,2017-02-24
791,12547.41077706799,2017-02-27
792,12547.41077706799,2017-02-28
793,12808.056118634013,2017-03-01
794,12808.056118634013,2017-03-02
795,12808.056118634013,2017-03-03
796,12808.056118634013,2017-03-06
797,12808.056118634013,2017-03-07
798,12808.056118634013,2017-03-08
799,12808.056118634013,2017-03-09
800,12808.056118634013,2017-03-10
801,12808.056118634013,2017-03-13
802,12808.056118634013,2017-03-14
803,13034.326545105088,2017-03-15
804,13034.326545105088,2017-03-16
805,13034.326545105088,2017-03-17
806,13034.326545105088,2017-03-20
807,13034.326545105088,2017-03-21
808,13034.326545105088,2017-03-22
809,13034.326545105088,2017-03-23
810,13034.326545105088,2017-03-24
811,13034.326545105088,2017-03-27
812,13034.326545105088,2017-03-28
813,12771.05808243808,2017-03-29
814,12771.05808243808,2017-03-30
815,12771.05808243808,2017-03-31
816,12771.05808243808,2017-04-03
817,12771.05808243808,2017-04-04
818,12771.05808243808,2017-04-05
819,12771.05808243808,2017-04-06
820,12771.05808243808,2017-04-07
821,12771.05808243808,2017-04-10
822,12771.05808243808,2017-04-11
823,12566.167099660652,2017-04-12
824,12566.167099660652,2017-04-13
825,12566.167099660652,2017-04-17
826,12566.167099660652,2017-04-18
827,12566.167099660652,2017-04-19
828,12566.167099660652,2017-04-20
829,12566.167099660652,2017-04-21
830,12566.167099660652,2017-04-24
831,12566.167099660652,2017-04-25
832,12490.280160885872,2017-04-26
833,12490.280160885872,2017-04-27
834,12490.280160885872,2017-04-28
835,14842.785210885871,2017-05-01
836,14842.785210885871,2017-05-01
837,17198.08766088587,2017-05-02
838,17198.08766088587,2017-05-03
839,17198.08766088587,2017-05-04
840,17198.08766088587,2017-05-05
841,17198.08766088587,2017-05-08
842,17198.08766088587,2017-05-09
843,17198.08766088587,2017-05-10
844,17198.08766088587,2017-05-11
845,17198.08766088587,2017-05-12
846,17198.08766088587,2017-05-15
847,16957.429778354362,2017-05-16
848,16957.429778354362,2017-05-16
849,16711.688716386794,2017-05-17
850,16711.688716386794,2017-05-18
851,19057.692766386794,2017-05-19
852,19057.692766386794,2017-05-19
853,19057.692766386794,2017-05-22
854,19057.692766386794,2017-05-23
855,19057.692766386794,2017-05-24
856,19057.692766386794,2017-05-25
857,21437.275466386793,2017-05-26
858,21437.275466386793,2017-05-30
859,21437.275466386793,2017-05-31
860,21437.275466386793,2017-06-01
861,21437.275466386793,2017-06-02
862,21437.275466386793,2017-06-05
863,21437.275466386793,2017-06-06
864,21437.275466386793,2017-06-07
865,21437.275466386793,2017-06-08
866,21391.33028242701,2017-06-09
867,21391.33028242701,2017-06-12
868,21391.33028242701,2017-06-13
869,21391.33028242701,2017-06-14
870,21391.33028242701,2017-06-15
871,21391.33028242701,2017-06-16
872,21391.33028242701,2017-06-19
873,21391.33028242701,2017-06-20
874,21391.33028242701,2017-06-21
875,21391.33028242701,2017-06-22
876,21161.266813078004,2017-06-23
877,21161.266813078004,2017-06-23
878,21161.266813078004,2017-06-26
879,21161.266813078004,2017-06-27
880,23565.346463078004,2017-06-28
881,23565.346463078004,2017-06-29
882,23565.346463078004,2017-06-30
883,23565.346463078004,2017-07-03
884,23565.346463078004,2017-07-05
885,23565.346463078004,2017-07-06
886,23565.346463078004,2017-07-07
887,23565.346463078004,2017-07-10
888,23565.346463078004,2017-07-11
889,23328.959698313494,2017-07-12
890,23328.959698313494,2017-07-12
891,23570.3433728503,2017-07-13
892,23570.3433728503,2017-07-14
893,23570.3433728503,2017-07-17
894,23570.3433728503,2017-07-18
895,23570.3433728503,2017-07-19
896,23570.3433728503,2017-07-20
897,23570.3433728503,2017-07-21
898,23570.3433728503,2017-07-24
899,23570.3433728503,2017-07-25
900,23570.3433728503,2017-07-26
901,23293.8847778503,2017-07-27
902,23293.8847778503,2017-07-27
903,23537.93409619398,2017-07-28
904,23537.93409619398,2017-07-31
905,23537.93409619398,2017-08-01
906,23537.93409619398,2017-08-02
907,23537.93409619398,2017-08-03
908,23537.93409619398,2017-08-04
909,23537.93409619398,2017-08-07
910,23537.93409619398,2017-08-08
911,23537.93409619398,2017-08-09
912,23537.93409619398,2017-08-10
913,23501.675587776983,2017-08-11
914,23501.675587776983,2017-08-14
915,23501.675587776983,2017-08-15
916,23501.675587776983,2017-08-16
917,23501.675587776983,2017-08-17
918,23501.675587776983,2017-08-18
919,23501.675587776983,2017-08-21
920,23501.675587776983,2017-08-22
921,23501.675587776983,2017-08-23
922,23501.675587776983,2017-08-24
923,23280.24318777698,2017-08-25
924,23280.24318777698,2017-08-25
925,23280.24318777698,2017-08-28
926,23280.24318777698,2017-08-29
927,23280.24318777698,2017-08-30
928,23280.24318777698,2017-08-31
929,23280.24318777698,2017-09-01
930,23064.823110498604,2017-09-05
931,23064.823110498604,2017-09-06
932,23064.823110498604,2017-09-07
933,23064.823110498604,2017-09-08
934,23064.823110498604,2017-09-11
935,23064.823110498604,2017-09-12
936,23064.823110498604,2017-09-13
937,23064.823110498604,2017-09-14
938,25527.549660498604,2017-09-15
939,25527.549660498604,2017-09-15
940,25308.537398630076,2017-09-18
941,27777.587648630077,2017-09-19
942,27777.587648630077,2017-09-19
943,27625.7091964796,2017-09-20
944,27625.7091964796,2017-09-21
945,27625.7091964796,2017-09-22
946,27625.7091964796,2017-09-25
947,30085.0965964796,2017-09-26
948,30085.0965964796,2017-09-26
949,30217.81827693853,2017-09-27
950,30217.81827693853,2017-09-28
951,30217.81827693853,2017-09-29
952,30217.81827693853,2017-10-02
953,30217.81827693853,2017-10-03
954,30217.81827693853,2017-10-04
955,30217.81827693853,2017-10-05
956,30217.81827693853,2017-10-06
957,30217.81827693853,2017-10-09
958,30217.81827693853,2017-10-10
959,30033.06209481053,2017-10-11
960,30033.06209481053,2017-10-11
961,30033.06209481053,2017-10-12
962,30284.86219473119,2017-10-13
963,30284.86219473119,2017-10-16
964,30284.86219473119,2017-10-17
965,30284.86219473119,2017-10-18
966,30284.86219473119,2017-10-19
967,30284.86219473119,2017-10-20
968,30284.86219473119,2017-10-23
969,30284.86219473119,2017-10-24
970,30284.86219473119,2017-10-25
971,30284.86219473119,2017-10-26
972,29806.196007018843,2017-10-27
973,32340.43355701884,2017-10-30
974,32340.43355701884,2017-10-30
