,cash,dates
443,55346.23187309869,2015-09-18
444,56392.01051650253,2015-09-21
445,56392.01051650253,2015-09-21
446,56392.01051650253,2015-09-22
447,54942.56986979188,2015-09-23
448,55079.17014451164,2015-09-24
449,54915.828641462314,2015-09-25
450,54987.80771820664,2015-09-28
451,54839.37625938684,2015-09-29
452,56420.47724477152,2015-09-30
453,56420.47724477152,2015-09-30
454,55197.5136534291,2015-10-01
455,55367.13713054762,2015-10-02
456,56794.77657359041,2015-10-05
457,56794.77657359041,2015-10-05
458,56794.77657359041,2015-10-06
459,55214.149597846015,2015-10-07
460,56528.23313211334,2015-10-08
461,56528.23313211334,2015-10-08
462,56528.23313211334,2015-10-09
463,56528.23313211334,2015-10-12
464,55130.591723418016,2015-10-13
465,55130.591723418016,2015-10-14
466,56559.20288045324,2015-10-15
467,56559.20288045324,2015-10-15
468,56559.20288045324,2015-10-16
469,55174.137561203475,2015-10-19
470,55174.137561203475,2015-10-20
471,55174.137561203475,2015-10-21
472,55395.27256225538,2015-10-22
473,57017.38047311181,2015-10-23
474,57017.38047311181,2015-10-23
475,57017.38047311181,2015-10-26
476,55732.43800279722,2015-10-27
477,55461.02267207571,2015-10-28
478,57072.37573727407,2015-10-29
479,57072.37573727407,2015-10-29
480,57072.37573727407,2015-10-30
481,57072.37573727407,2015-11-02
482,57072.37573727407,2015-11-03
483,57072.37573727407,2015-11-04
484,57072.37573727407,2015-11-05
485,57072.37573727407,2015-11-06
486,55900.27028946365,2015-11-09
487,55701.35514273397,2015-11-10
488,56348.31344653521,2015-11-11
489,56244.68903644228,2015-11-12
490,56244.68903644228,2015-11-13
491,56244.68903644228,2015-11-16
492,56244.68903644228,2015-11-17
493,57939.69152488303,2015-11-18
494,57939.69152488303,2015-11-18
495,56593.2175506575,2015-11-19
496,56343.86681273293,2015-11-20
497,56753.696776199824,2015-11-23
498,56597.49100349774,2015-11-24
499,57161.118665880764,2015-11-25
500,67350.40491588076,2015-11-27
501,67350.40491588076,2015-11-27
502,67350.40491588076,2015-11-30
503,67350.40491588076,2015-12-01
504,67350.40491588076,2015-12-02
505,67350.40491588076,2015-12-03
506,67350.40491588076,2015-12-04
507,65992.74199784984,2015-12-07
508,67688.41759908361,2015-12-08
509,67688.41759908361,2015-12-08
510,67688.41759908361,2015-12-09
511,67688.41759908361,2015-12-10
512,67688.41759908361,2015-12-11
513,67688.41759908361,2015-12-14
514,67688.41759908361,2015-12-15
515,67688.41759908361,2015-12-16
516,67688.41759908361,2015-12-17
517,67688.41759908361,2015-12-18
518,67688.41759908361,2015-12-21
519,67688.41759908361,2015-12-22
520,67688.41759908361,2015-12-23
521,67688.41759908361,2015-12-24
522,67688.41759908361,2015-12-28
523,67688.41759908361,2015-12-29
524,66631.19823514445,2015-12-30
525,76622.80323514444,2015-12-31
526,76622.80323514444,2015-12-31
527,76622.80323514444,2016-01-04
528,75127.81601998808,2016-01-05
529,75127.81601998808,2016-01-06
530,75127.81601998808,2016-01-07
531,75127.81601998808,2016-01-08
532,76365.87261361018,2016-01-11
533,76365.87261361018,2016-01-11
534,76365.87261361018,2016-01-12
535,74996.0381092822,2016-01-13
536,74996.0381092822,2016-01-14
537,76703.03540596606,2016-01-15
538,76703.03540596606,2016-01-15
539,76703.03540596606,2016-01-19
540,76703.03540596606,2016-01-20
541,76703.03540596606,2016-01-21
542,76703.03540596606,2016-01-22
543,76703.03540596606,2016-01-25
544,76703.03540596606,2016-01-26
545,76703.03540596606,2016-01-27
546,76703.03540596606,2016-01-28
547,75280.35083768242,2016-01-29
548,75280.35083768242,2016-02-01
549,77013.77102968107,2016-02-02
550,77013.77102968107,2016-02-02
551,77013.77102968107,2016-02-03
552,77013.77102968107,2016-02-04
553,77013.77102968107,2016-02-05
554,77013.77102968107,2016-02-08
555,75707.8999608288,2016-02-09
556,75510.58580294758,2016-02-10
557,77010.69823758905,2016-02-11
558,77010.69823758905,2016-02-11
559,77010.69823758905,2016-02-12
560,75347.44306965999,2016-02-16
561,77499.01450659703,2016-02-17
562,77499.01450659703,2016-02-17
563,77499.01450659703,2016-02-18
564,76039.69700746422,2016-02-19
565,77251.51871573049,2016-02-22
566,77251.51871573049,2016-02-22
567,75657.00345059542,2016-02-23
568,77249.75870737899,2016-02-24
569,77249.75870737899,2016-02-24
570,75703.0209489288,2016-02-25
571,77141.98451528093,2016-02-26
