,cash,dates
2113,136718.23668851328,2022-03-18
2114,136933.23081334567,2022-03-21
2115,136933.23081334567,2022-03-22
2116,136933.23081334567,2022-03-23
2117,136933.23081334567,2022-03-24
2118,136933.23081334567,2022-03-25
2119,136933.23081334567,2022-03-28
2120,136933.23081334567,2022-03-29
2121,136933.23081334567,2022-03-30
2122,136933.23081334567,2022-03-31
2123,136933.23081334567,2022-04-01
2124,137257.06207141603,2022-04-04
2125,137257.06207141603,2022-04-05
2126,137257.06207141603,2022-04-06
2127,137257.06207141603,2022-04-07
2128,137257.06207141603,2022-04-08
2129,137257.06207141603,2022-04-11
2130,137257.06207141603,2022-04-12
2131,137257.06207141603,2022-04-13
2132,137257.06207141603,2022-04-14
2133,137411.71008740237,2022-04-18
2134,137411.71008740237,2022-04-19
2135,137411.71008740237,2022-04-20
2136,137411.71008740237,2022-04-21
2137,137411.71008740237,2022-04-22
2138,137411.71008740237,2022-04-25
2139,137411.71008740237,2022-04-26
2140,137411.71008740237,2022-04-27
2141,137411.71008740237,2022-04-28
2142,137411.71008740237,2022-04-29
2143,138200.5979884284,2022-05-02
2144,138200.5979884284,2022-05-03
2145,138200.5979884284,2022-05-04
2146,138200.5979884284,2022-05-05
2147,138200.5979884284,2022-05-06
2148,138200.5979884284,2022-05-09
2149,138200.5979884284,2022-05-10
2150,138200.5979884284,2022-05-11
2151,138200.5979884284,2022-05-12
2152,138200.5979884284,2022-05-13
2153,137551.46919591542,2022-05-16
2154,137551.46919591542,2022-05-17
2155,137551.46919591542,2022-05-18
2156,137551.46919591542,2022-05-19
2157,137551.46919591542,2022-05-20
2158,137551.46919591542,2022-05-23
2159,137551.46919591542,2022-05-24
2160,137551.46919591542,2022-05-25
2161,137551.46919591542,2022-05-26
2162,137551.46919591542,2022-05-27
2163,137436.18922872946,2022-05-31
2164,137436.18922872946,2022-06-01
2165,137436.18922872946,2022-06-02
2166,137436.18922872946,2022-06-03
2167,137436.18922872946,2022-06-06
2168,137436.18922872946,2022-06-07
2169,137436.18922872946,2022-06-08
2170,137436.18922872946,2022-06-09
2171,137436.18922872946,2022-06-10
2172,137436.18922872946,2022-06-13
2173,137481.00771372946,2022-06-14
2174,137481.00771372946,2022-06-14
2175,137860.14622637018,2022-06-15
2176,137860.14622637018,2022-06-16
2177,137860.14622637018,2022-06-17
2178,137860.14622637018,2022-06-21
2179,137860.14622637018,2022-06-22
2180,137860.14622637018,2022-06-23
2181,137860.14622637018,2022-06-24
2182,137860.14622637018,2022-06-27
2183,137860.14622637018,2022-06-28
2184,137828.29759398114,2022-06-29
2185,137828.29759398114,2022-06-30
2186,137828.29759398114,2022-07-01
2187,137828.29759398114,2022-07-05
2188,137828.29759398114,2022-07-06
2189,137828.29759398114,2022-07-07
2190,137828.29759398114,2022-07-08
2191,137828.29759398114,2022-07-11
2192,137828.29759398114,2022-07-12
2193,137809.1608004562,2022-07-13
2194,137809.1608004562,2022-07-14
2195,137809.1608004562,2022-07-15
2196,137809.1608004562,2022-07-18
2197,137809.1608004562,2022-07-19
2198,137809.1608004562,2022-07-20
2199,137809.1608004562,2022-07-21
2200,137809.1608004562,2022-07-22
2201,137809.1608004562,2022-07-25
2202,137809.1608004562,2022-07-26
2203,136777.6132693651,2022-07-27
2204,136777.6132693651,2022-07-28
2205,136777.6132693651,2022-07-29
2206,136777.6132693651,2022-08-01
2207,136777.6132693651,2022-08-02
2208,136777.6132693651,2022-08-03
2209,136777.6132693651,2022-08-04
2210,136777.6132693651,2022-08-05
2211,136777.6132693651,2022-08-08
2212,136777.6132693651,2022-08-09
2213,137136.24180918056,2022-08-10
2214,137136.24180918056,2022-08-11
2215,137136.24180918056,2022-08-12
2216,137136.24180918056,2022-08-15
2217,137136.24180918056,2022-08-16
2218,137136.24180918056,2022-08-17
2219,137136.24180918056,2022-08-18
2220,137136.24180918056,2022-08-19
2221,137136.24180918056,2022-08-22
2222,137136.24180918056,2022-08-23
2223,137433.35371361492,2022-08-24
2224,137433.35371361492,2022-08-25
2225,137433.35371361492,2022-08-26
2226,137433.35371361492,2022-08-29
2227,137433.35371361492,2022-08-30
2228,137433.35371361492,2022-08-31
2229,137433.35371361492,2022-09-01
2230,137433.35371361492,2022-09-02
2231,137433.35371361492,2022-09-06
2232,137587.542264079,2022-09-07
2233,137587.542264079,2022-09-08
2234,137587.542264079,2022-09-09
2235,137587.542264079,2022-09-12
2236,137587.542264079,2022-09-13
2237,137587.542264079,2022-09-14
2238,137587.542264079,2022-09-15
2239,137587.542264079,2022-09-16
2240,137587.542264079,2022-09-19
2241,137587.542264079,2022-09-20
2242,137960.797179079,2022-09-21
2243,137960.797179079,2022-09-21
2244,138341.24301959173,2022-09-22
2245,138341.24301959173,2022-09-23
2246,138341.24301959173,2022-09-26
2247,138341.24301959173,2022-09-27
2248,138341.24301959173,2022-09-28
2249,138341.24301959173,2022-09-29
2250,138341.24301959173,2022-09-30
2251,138341.24301959173,2022-10-03
2252,138341.24301959173,2022-10-04
2253,138341.24301959173,2022-10-05
2254,137934.1960382612,2022-10-06
2255,137934.1960382612,2022-10-06
2256,138303.0832049697,2022-10-07
2257,138303.0832049697,2022-10-10
2258,138303.0832049697,2022-10-11
2259,138303.0832049697,2022-10-12
2260,138303.0832049697,2022-10-13
2261,138303.0832049697,2022-10-14
2262,138303.0832049697,2022-10-17
2263,138303.0832049697,2022-10-18
2264,138303.0832049697,2022-10-19
2265,138303.0832049697,2022-10-20
2266,138412.52260889873,2022-10-21
2267,138412.52260889873,2022-10-24
2268,138412.52260889873,2022-10-25
2269,138412.52260889873,2022-10-26
2270,138412.52260889873,2022-10-27
2271,138412.52260889873,2022-10-28
2272,138412.52260889873,2022-10-31
2273,138412.52260889873,2022-11-01
2274,138412.52260889873,2022-11-02
2275,138412.52260889873,2022-11-03
2276,138164.38745106172,2022-11-04
2277,138164.38745106172,2022-11-04
2278,137774.14576015415,2022-11-07
2279,137774.14576015415,2022-11-08
2280,137774.14576015415,2022-11-09
2281,137774.14576015415,2022-11-10
2282,137774.14576015415,2022-11-11
2283,137774.14576015415,2022-11-14
2284,137774.14576015415,2022-11-15
2285,137774.14576015415,2022-11-16
2286,137774.14576015415,2022-11-17
2287,137774.14576015415,2022-11-18
2288,137885.87896080513,2022-11-21
2289,137885.87896080513,2022-11-22
2290,137885.87896080513,2022-11-23
2291,137885.87896080513,2022-11-25
2292,137885.87896080513,2022-11-28
2293,137885.87896080513,2022-11-29
2294,137885.87896080513,2022-11-30
2295,137885.87896080513,2022-12-01
2296,137885.87896080513,2022-12-02
2297,138848.4718222991,2022-12-05
2298,138848.4718222991,2022-12-06
2299,138848.4718222991,2022-12-07
2300,138848.4718222991,2022-12-08
2301,138848.4718222991,2022-12-09
2302,138848.4718222991,2022-12-12
2303,138848.4718222991,2022-12-13
2304,138848.4718222991,2022-12-14
2305,138848.4718222991,2022-12-15
2306,138848.4718222991,2022-12-16
2307,138059.88286233586,2022-12-19
2308,138059.88286233586,2022-12-20
2309,138059.88286233586,2022-12-21
2310,138059.88286233586,2022-12-22
2311,138059.88286233586,2022-12-23
2312,138059.88286233586,2022-12-27
2313,138413.01187517212,2022-12-28
