# ssviridge,lasso,enet,plsridge,plslasso,plsenet,pmlasso,pmenet,pmplsridge,pmplslasso,pmplsenet,msklasso,mskenet,mskplsridge,mskplslasso,mskplsenet,msknsridge,msknslasso,msknsenet,ctridge,ctlasso,ctenet,ssvilasso,ssvienet,tsklasso,tskenet,tskplsridge,tskplslasso,tskplsenet,tsknsridge,tsknslasso,tsknsenet,ridge,mskridge,pmridge,tskridge
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.858516233234912818e+01,-6.858516233234912818e+01,-1.709031109019183248e+01,-8.487322052039532139e+01,-5.269018214930770938e+01,6.186089863882576090e+00,-7.013427009639248411e+01,-1.026366635494265296e+02,-1.345162255576219756e+01,-6.831170105350921062e+01,-6.831170105350921062e+01,-3.846274780304539842e+00,-3.846274780304539842e+00,-6.858516233234912818e+01,-6.858516233234912818e+01,3.456014291030531815e+00,-2.055398779139043342e+01,-2.744464194531053280e+00,2.684914356616157960e+00,-6.856182239012765933e+01,-6.856182239012765933e+01,-3.566451848641443600e+00,7.775303228954824952e+00,1.097011292533610494e+01,8.230282220003015681e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,6.679111540697203964e+01,6.667949245793120383e+01,6.705619358246283923e+01,6.570528037281525258e+01,-3.688721822881720414e+01,-5.282441859117331262e+01,6.259925227571156370e+01,4.517095487134630361e+01,4.517095487134630361e+01,6.198141777746099024e+01,6.198141777746099024e+01,nan,nan,6.419701312864462750e+01,6.642033101635595926e+01,6.559551610902612140e+01,6.527051651960006495e+01,2.859448681582297525e+01,2.859448681582297525e+01,6.361168704922936712e+01,6.399457098652258935e+01,6.580096274917578114e+01,6.420450561595218630e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.679111540697203964e+01,6.667949245793120383e+01,6.705619358246283923e+01,6.570528037281525258e+01,-3.688721822881720414e+01,-5.282441859117331262e+01,6.259925227571156370e+01,4.517095487134630361e+01,4.517095487134630361e+01,6.198141777746099024e+01,6.198141777746099024e+01,nan,nan,6.419701312864462750e+01,6.642033101635595926e+01,6.559551610902612140e+01,6.527051651960006495e+01,2.859448681582297525e+01,2.859448681582297525e+01,6.361168704922936712e+01,6.399457098652258935e+01,6.580096274917578114e+01,6.420450561595218630e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.948341581743892093e+01,-1.658063369263102516e+01,1.487267927873531725e+01,-6.945098138640095442e+01,-1.006733894444378308e+02,-1.108291658402447588e+01,-6.652142968716171367e+01,-6.652142968716171367e+01,-9.646833582951784836e-01,-9.646833582951784836e-01,-6.679111540697203964e+01,-6.679111540697203964e+01,8.155042858753612123e+00,-1.233146278154071673e+01,4.726704180478911610e+00,9.836673934744053938e+00,-6.676809283427144237e+01,-6.676809283427144237e+01,-1.151970460953149755e-01,1.263240022518511374e+01,1.977194946207590220e+01,1.335574685210692003e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979234019338755957e+01,2.089214214762743893e+01,-6.910523886142371452e+01,-1.007209288701781418e+02,-1.629569006180406232e+00,-6.640166370579866850e+01,-6.640166370579866850e+01,4.713905831250492895e+00,4.713905831250492895e+00,-6.667949245793120383e+01,-6.667949245793120383e+01,1.315758456892140416e+01,1.615764663079660934e+01,1.499761385986231055e+01,1.680201337404953321e+01,-6.665537814067197075e+01,-6.665537814067197075e+01,6.221486936784638822e+00,1.639476403335890353e+01,2.358785560843542939e+01,1.708188113658394158e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.639297075989077968e+01,-6.940582017490874023e+01,-1.010148938818030473e+02,-6.980405719573181678e+00,-6.678192449312683721e+01,-6.678192449312683721e+01,1.253949977330367727e+00,1.253949977330367727e+00,-6.705619358246283923e+01,-6.705619358246283923e+01,9.775570637981877198e+00,1.666695303644673276e-01,8.620317282525755687e+00,1.203839925752961015e+01,-6.703257447178873463e+01,-6.703257447178873463e+01,2.325373934424903588e+00,1.361182607068572636e+01,2.010414921655950948e+01,1.427061025104962688e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.929154685860008556e+01,-9.800577917351638746e+01,-3.158414911788140245e+01,-6.545031726477206746e+01,-6.545031726477206746e+01,-1.537782842326052446e+01,-1.537782842326052446e+01,-6.570528037281525258e+01,-6.570528037281525258e+01,-1.206141562678340495e+00,-2.065381949731594347e+01,-2.028591876673755934e+01,-1.176909808733731033e+01,-6.568458346086435995e+01,-6.568458346086435995e+01,-1.293197440951037613e+01,9.376538509079880512e+00,2.937241704874449155e+01,1.007830101631107667e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.462001273248181654e+01,6.774556585288081578e+01,3.705851470864817543e+01,3.705851470864817543e+01,6.767827673864705673e+01,6.767827673864705673e+01,3.688721822881720414e+01,3.688721822881720414e+01,6.886095822430527846e+01,6.913616239238412220e+01,6.906690846376146453e+01,6.914355244616291429e+01,3.690616227889439216e+01,3.690616227889439216e+01,6.834628033850508189e+01,6.896408866744528154e+01,6.955132711795143052e+01,6.904091567101897908e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.545158158938568249e+01,5.323322654981817692e+01,5.323322654981817692e+01,9.374346163129295917e+01,9.374346163129295917e+01,5.282441859117331262e+01,5.282441859117331262e+01,9.670624996310240817e+01,9.993717638563492756e+01,9.868353210743885029e+01,9.766316356977112889e+01,5.286607428400917996e+01,5.286607428400917996e+01,9.598127012011440229e+01,9.538239577241050426e+01,9.796708054340270166e+01,9.584039041407905302e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.233782197568991990e+01,-6.233782197568991990e+01,1.032835526524772440e+01,1.032835526524772440e+01,-6.259925227571156370e+01,-6.259925227571156370e+01,2.987100217500562493e+01,8.611319234795940858e+00,2.319527318398278126e+01,3.327535746027187002e+01,-6.257749687933484495e+01,-6.257749687933484495e+01,1.084323688311848599e+01,3.006727402660889226e+01,4.031896429257901815e+01,3.311707026130742548e+01
