# ridge,plsridge,ctridge,ssviridge
0.000000000000000000e+00,-4.709755674882354803e+00,-5.816363463123348509e-01,1.378387816166643987e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.143859235783463824e+00,1.097363308136951865e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.454229711497861111e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
