# mskridge,mskpca,mskplsridge,msknsridge,mskhar,mskvae
0.000000000000000000e+00,-5.074106464117815563e+02,-6.225502490039738035e+01,-2.214851363314165411e+01,0.000000000000000000e+00,-2.066473649449413585e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.328742493090911125e+01,7.989029096629735704e+01,0.000000000000000000e+00,4.951564205263269969e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.471819365340192221e+01,0.000000000000000000e+00,-8.899098202547584435e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.510446961851044421e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
