# ridge,pca,plsridge,ctridge,ssviridge,har,vae
0.000000000000000000e+00,-3.880401734455999190e+02,-6.919990025592537286e+00,-2.025714224866992197e+01,2.012458096196945156e+00,0.000000000000000000e+00,-1.264264436899661177e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.809196950514760260e+01,7.535917147974816999e+01,7.992223852966780839e+01,0.000000000000000000e+00,-1.795393721930415154e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.247395573071507968e+01,8.354329363154066712e+00,0.000000000000000000e+00,-1.175967605845369690e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.851831827070810021e+01,0.000000000000000000e+00,-1.034456059232315738e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.292283560127465307e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
