# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,1.307490740620038548e-06,2.939243374914466138e-04
0.000000000000000000e+00,0.000000000000000000e+00,5.613253472126572415e-245
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
