,m,st,mt,lt
0,itm,-3.497125801629153,-4.811905173261999,-11.317614577821677
1,atm,2.9530104062752915,3.556347441832741,10.09624136775864
2,otm,7.817325477044401,17.147923000841047,19.542378720159547
