# tskridge,tskpca,tskplsridge,tsknsridge,tskhar,tskvae
0.000000000000000000e+00,-5.136342749125777800e+02,-4.391944262817099798e+01,-2.219342045701362309e+01,0.000000000000000000e+00,-6.235731682564335188e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.654638136882515198e+01,8.008693036672013932e+01,0.000000000000000000e+00,-1.791602878758986606e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.509596047233765503e+01,0.000000000000000000e+00,-4.027626254263996088e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.921539519478292277e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
