# tsklasso,tsklassopca,tskplslasso,tsknslasso,tsklassohar,tsklassovae
0.000000000000000000e+00,nan,6.304181639927600855e+01,2.931116444839474156e+01,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,6.304181639927600855e+01,2.931116444839474156e+01,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.301978388113911933e+01,0.000000000000000000e+00,-6.304181639927600855e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.931116444839474156e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
