,m,st,mt,lt
0,itm,5.526900602726215,5.650469417051517,5.161449065493763
1,atm,1.6396669797519159,1.6775209295573694,1.5220131290194192
2,otm,2.775175631894531,2.9666973623153634,4.340702977011708
