# ridge,lasso,enet,pmridge,pmlasso,pmenet,mskridge,msklasso,mskenet,tskridge,tsklasso,tskenet
0.000000000000000000e+00,-1.100983684878783606e+02,-1.100983684878783606e+02,2.634257776607464763e+01,-1.100983684878783606e+02,-1.100983684878783606e+02,4.394647099831500725e+01,-1.100983684878783606e+02,-1.100983684878783606e+02,4.407500938141826907e+01,-1.100983684878783606e+02,-1.100983684878783606e+02
0.000000000000000000e+00,0.000000000000000000e+00,nan,1.160121985297070211e+02,nan,nan,1.179991495877180512e+02,nan,nan,1.179164343437831093e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160121985297070211e+02,nan,nan,1.179991495877180512e+02,nan,nan,1.179164343437831093e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.160121985297070211e+02,-1.160121985297070211e+02,8.739546651455899706e+00,-1.160121985297070211e+02,-1.160121985297070211e+02,5.485241587488403070e+00,-1.160121985297070211e+02,-1.160121985297070211e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.179991495877180512e+02,nan,nan,1.179164343437831093e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.179991495877180512e+02,nan,nan,1.179164343437831093e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.179991495877180512e+02,-1.179991495877180512e+02,-7.061102839055411806e+00,-1.179991495877180512e+02,-1.179991495877180512e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.179164343437831093e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.179164343437831093e+02,nan,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.179164343437831093e+02,-1.179164343437831093e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
