# pmenet,pmenetpca,pmplsenet,pmenethar,pmenetvae
0.000000000000000000e+00,nan,0.000000000000000000e+00,1.010133939483057698e-111,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010133939483057698e-111,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.006936659661963773e-01,4.006401352722963605e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.221577534017989498e-111
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
