,m,st,mt,lt
0,itm,0.001099088433393324,0.000932738081431036,0.02825538178546421
1,atm,0.81822079897803,0.9161004461059619,0.9909837208041761
2,otm,0.3603938380557611,0.4626523405915157,0.029267941911386992
