# ridge,plsridge,ctridge,ssviridge
0.000000000000000000e+00,8.125780153450889803e-81,1.725652723625391338e-67,1.212819349945544909e-98
0.000000000000000000e+00,0.000000000000000000e+00,1.560690210529532200e-17,4.907510163794928481e-21
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.873690200701851673e-101
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
