# ridge,plslasso,plsenet
0.000000000000000000e+00,-4.713281414031885497e+00,-4.709446643110965169e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.348409910528716615e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
