# mskridge,mskpca,mskplsridge,msknsridge,mskhar,mskvae
0.000000000000000000e+00,-8.661850305797134979e+02,-1.133474303589065499e+02,-2.038536632297303086e+01,1.669137137726217635e+00,-5.395812262980442711e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.791857422683338541e+01,8.754013335823040620e+01,8.982277102727672968e+01,3.380344281319553090e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.357308821556784295e+01,5.391045362165583299e+01,-1.997838901654921528e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.831992054709610329e+01,-4.312782158108477688e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.504379273004732340e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
