,m,st,mt,lt
0,itm,3.727576544239295e-07,6.515206115054022e-06,0.016564681082553368
1,atm,0.8552799702619475,0.2852592173934366,0.5814956907447064
2,otm,0.22471684851478346,0.010230860639645494,1.7700806042106473e-08
