# ridge,plsridge,ctridge,ssviridge
0.000000000000000000e+00,-4.746173006802141003e+01,-5.599553489259416494e+01,-1.814363981478253152e+01
0.000000000000000000e+00,0.000000000000000000e+00,-5.787131902383246818e+00,1.988182984135272591e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.426472982311535986e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
