,m,st,mt,lt
0,itm,0.8403026093159146,0.8860769824812149,0.9217394663972677
1,atm,0.9132355664344572,0.9290984588094857,0.9244459108207758
2,otm,0.843376293709427,0.8919623657329667,0.8720374262501044
