,m,st,mt,lt
0,itm,0.014983981355947858,0.009484321020468683,0.011269210191628853
1,atm,0.01098229602077542,0.007651972423841278,0.01004582152259851
2,otm,0.016255342996670908,0.012472917724052216,0.01790049133384687
