,m,st,mt,lt
0,itm,0.852620443616166,0.9044648516623434,0.9384528725229279
1,atm,0.9290024218380327,0.9504300141640804,0.9474180244330299
2,otm,0.8546943504078534,0.9074065867367267,0.8903338272421653
