,m,st,mt,lt
0,itm,0.8457261756215987,0.8971202533329261,0.8645447656331264
1,atm,0.915173476333636,0.9427701803645855,0.9221594211076225
2,otm,0.9291198413453318,0.9495020984268461,0.9056983997806141
