,m,st,mt,lt
0,itm,0.00030966709108121236,1.881960979933378e-13,2.733491576814516e-66
1,atm,0.0076116804591390315,0.013188593664609715,1.2687573137485282e-30
2,otm,0.6483895787473273,0.36062366251229727,0.00024492378376877555
