# mskenet,mskenetpca,mskplsenet,msknsenet,mskenethar,mskenetvae
0.000000000000000000e+00,nan,6.705619358246283923e+01,-5.282441859117331262e+01,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,6.705619358246283923e+01,-5.282441859117331262e+01,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.010148938818030473e+02,0.000000000000000000e+00,-6.705619358246283923e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.282441859117331262e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
