# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,-9.912805592678540734e+01,-1.140765946887566251e+01,0.000000000000000000e+00,-5.305649307038267182e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.094029657584826509e+01,0.000000000000000000e+00,-3.149659639984533399e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.625542878958822968e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
