# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-1.105022404380988199e+01,-1.160987354906694158e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.632011029882244557e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
