,m,st,mt,lt
0,itm,0.015721940255612958,0.01018473333238332,0.010120484965000873
1,atm,0.011942620651075955,0.008784655894577142,0.010804390388820152
2,otm,0.01657950612575126,0.012913204378239796,0.0175384734636606
