# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-1.278420363435949980e+01,-1.345351379536273662e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.954988371093142163e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
