,m,st,mt,lt
0,itm,0.19741062764735495,0.09440688414565168,0.11416193574119082
1,atm,0.26820052622380997,0.24924785241906733,0.18969030585142932
2,otm,0.3125347110563981,0.06573541228744456,0.010065334875393466
