# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,-9.162150000294832353e+01,-1.102729562631491689e+01,0.000000000000000000e+00,-4.860488097380075345e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.516498172865600225e+01,0.000000000000000000e+00,-3.138849087526126169e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.181452996179699966e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
