# pmenet,pmenetpca,pmplsenet,pmenethar,pmenetvae
0.000000000000000000e+00,0.000000000000000000e+00,8.366097968131683160e+01,-3.032423257609551115e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.366097968131683160e+01,-3.032423257609551115e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.120336549675409969e+02,-5.120317990280792628e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.032414062076327355e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
