# ridge,plslasso,plsenet
0.000000000000000000e+00,1.255572402547564437e+01,1.262354192692343169e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.755556403433727652e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
