,m,st,mt,lt
0,itm,-14.67304164378993,-15.344205717829285,8.84055549290349
1,atm,-2.220869993947572,0.8190150491117376,0.1841376581628973
2,otm,-5.04868918829442,-3.9321640552717474,-16.785920626922724
