# tsklasso,tsklassopca,tskplslasso,tsknslasso,tsklassohar,tsklassovae
0.000000000000000000e+00,nan,5.078293219000266845e+01,1.707592034872883913e+00,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,5.078293219000266845e+01,1.707592034872883913e+00,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.078011586337340333e+01,0.000000000000000000e+00,-5.078293219000266845e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.707592034872883913e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
