# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-1.150520378885018857e+01,-1.194718314067892351e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.660679852617802155e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
