,m,st,mt,lt
0,itm,0.8144255746085037,0.814895877728135,0.8827479613945709
1,atm,0.8964043351603467,0.9006849763481216,0.9310714595461286
2,otm,0.9187396561284101,0.9406740710436003,0.937494036353024
