,m,st,mt,lt
0,itm,-4.637553377441406,-2.7528585440630415,-0.3587837979233566
1,atm,-4.030057797249276,-4.8865571315951595,1.5894218233885038
2,otm,-1.8759956189092986,-3.4433133641534885,13.556779994076361
