# tskridge,tskpca,tskplsridge,tsknsridge,tskhar,tskvae
0.000000000000000000e+00,-7.340415622661390671e+02,-8.823326594152402436e+01,-2.609362638006398427e+01,3.944852939623166854e+00,-1.244840675130405998e+03
0.000000000000000000e+00,0.000000000000000000e+00,7.743118874914539163e+01,8.488161356881779795e+01,8.848317021523610038e+01,-6.124384394902288875e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.301203921137093289e+01,4.897015329361759939e+01,-6.144543066835965419e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.382236135325900150e+01,-9.665413579881241048e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.300071434261702734e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
