,m,st,mt,lt
0,itm,0.8509278492880953,0.9021478176204054,0.9351880736791984
1,atm,0.9280715797516571,0.949630840942445,0.947042238081308
2,otm,0.8498600843961314,0.9046878001874216,0.8897086829188513
