# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,9.896185963653592044e-01,9.667484393959882016e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.453245478126345726e-25
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
