# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-2.579546621016895003e+01,-2.046166259682560451e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.077440778690830570e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
