,m,st,mt,lt
0,itm,-5.171362566550309,-4.983536107214322,-1.6963980708833746
1,atm,-0.06002088107926646,0.6787133170435105,0.41771602949888564
2,otm,0.7377896409662419,1.7776317320308097,-0.1639084650472639
