,m,st,mt,lt
0,itm,0.016201353056730657,0.011653783067557096,0.01304445425117432
1,atm,0.011154077487067229,0.00834458300361123,0.00930997179499561
2,otm,0.009756889686014408,0.007535941543602909,0.010330761865225777
