# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-9.123162810547151480e+01,-8.416835623589389570e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.693568861779472634e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
