,m,st,mt,lt
0,itm,0.8143450749605243,0.8168688975482026,0.892479647215249
1,atm,0.8895429635777609,0.8940933907406925,0.9239986339838534
2,otm,0.9087051137451626,0.92686887726742,0.9227220652119265
