# tsklasso,tsklassopca,tskplslasso,tsknslasso,tsklassohar,tsklassovae
0.000000000000000000e+00,nan,5.347643138050034395e+01,1.912961980769085857e+00,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,5.347643138050034395e+01,1.912961980769085857e+00,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.347475751030137303e+01,0.000000000000000000e+00,-5.347643138050034395e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.912961980769085857e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
