# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,1.040558384658990060e-38,3.698773910290793080e-36
0.000000000000000000e+00,0.000000000000000000e+00,2.371868639440102570e-115
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
