,m,st,mt,lt
0,itm,-2.643675374651142,-1.9471362918494735,0.4249698435659555
1,atm,-0.01851887977252014,0.723048327453651,0.6187793313206884
2,otm,0.3090162489401441,1.631331511395934,1.1031960892275274
