# mskridge,mskpca,mskplsridge,msknsridge,mskhar,mskvae
0.000000000000000000e+00,-9.345369171128934340e+02,-1.120720421963131059e+02,-2.091674318280531963e+01,2.238126434417520016e+00,-6.583022353383066729e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.950077578786192589e+01,8.831199339698282813e+01,9.055018028371488015e+01,2.670128800676165781e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.298317593845122531e+01,5.390157394010228842e+01,-2.575682242152190042e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.914943208668518082e+01,-5.271275717308099047e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.756625437723510004e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
