,m,st,mt,lt
0,itm,0.8054975136785617,0.8054360842287878,0.8779811232285136
1,atm,0.8913089083192268,0.8963398199083602,0.9290841202617401
2,otm,0.915024583054817,0.9384159639380685,0.9355905049479349
