,m,st,mt,lt
0,itm,0.847450764920522,0.8969313440955463,0.8713530966961203
1,atm,0.9125086447335354,0.9368716854762569,0.9202922045441351
2,otm,0.9253604724977263,0.9426292519523407,0.8953971059574375
