# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-4.804839143804464641e+01,-3.631014600279713989e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.928654490082553963e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
