,m,st,mt,lt
0,itm,0.3299557778374027,0.162228130166152,0.10182771570813265
1,atm,0.42088859141586044,0.3021896701872059,0.7163594718740565
2,otm,0.1396678567155729,0.04313068933651745,0.09445247988325112
