,m,st,mt,lt
0,itm,0.017786615718011038,0.01231545294771966,0.008267022703723568
1,atm,0.012094131027042513,0.008618438914059466,0.007541351502289149
2,otm,0.017463322371623114,0.013043156070041287,0.012796514690375928
