# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,2.263063000136808223e-01,2.196587466036331038e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.067609111021777558e-45
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
