,m,st,mt,lt
0,itm,0.019924283089550222,0.02490535034506135,0.7118979341809797
1,atm,0.6161275814833074,0.20734630191086145,0.9127957800577536
2,otm,0.5077933908178622,0.033653674968027535,0.0642911750520707
