,m,st,mt,lt
0,itm,0.8667398786399495,0.915526616644781,0.913104534937293
1,atm,0.9173724736160387,0.9392999701926337,0.8969262699498698
2,otm,0.8799476430206362,0.8973629702999462,0.7910550927321707
