,m,st,mt,lt
0,itm,0.8761421368427212,0.9277237725094626,0.904248071288339
1,atm,0.9321937178096201,0.9555151474676962,0.9111680859400504
2,otm,0.8861201634287533,0.906046664468336,0.7937044256764747
