# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,1.526971131066109932e-01,1.667904142730406991e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.199718705095366306e-89
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
