,m,st,mt,lt
0,itm,0.01831503908967195,0.0181792423736342,0.013844996547700841
1,atm,0.012727278188726182,0.011330252437762684,0.009223358695733926
2,otm,0.010406541855871837,0.008661749081818567,0.0089458400197167
