# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,2.086036577915525644e-02,5.011574707600192635e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.217364704822192826e-267
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
