# tskenet,tskenetpca,tskplsenet,tsknsenet,tskenethar,tskenetvae
0.000000000000000000e+00,nan,4.194463285772996795e-268,2.197980938473222725e-31,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,4.194463285772996795e-268,2.197980938473222725e-31,0.000000000000000000e+00,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.797030290556314025e-01,0.000000000000000000e+00,6.927615159294205904e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.660358062230537029e-19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
